year,make,model,trany,rangeCity,rangeHwy,highway08
2012,Audi,A3,Manual 6-spd,0.0,0.0,30
2012,Audi,A3,Automatic (S6),0.0,0.0,28
2012,Audi,A3 quattro,Automatic (S6),0.0,0.0,28
2012,Audi,Q7,Automatic (S8),0.0,0.0,24
2012,Audi,Q7,Automatic (S8),0.0,0.0,21
2013,Audi,A8,Automatic (S8),0.0,0.0,28
2013,Audi,A8 L,Automatic (S8),0.0,0.0,28
2013,Audi,allroad quattro,Automatic (S8),0.0,0.0,26
2013,Audi,TT Roadster quattro,Automatic (AM-S6),0.0,0.0,31
2013,Audi,A5 quattro,Manual 6-spd,0.0,0.0,32
2013,Audi,S5,Automatic (AM-S7),0.0,0.0,28
2013,Audi,S5 Cabriolet,Automatic (AM-S7),0.0,0.0,26
2013,Audi,S5,Manual 6-spd,0.0,0.0,26
2013,Audi,RS 5,Automatic (AM-S7),0.0,0.0,23
2013,Audi,TT Coupe quattro,Automatic (AM-S6),0.0,0.0,31
2013,Audi,TT RS Coupe,Manual 6-spd,0.0,0.0,25
2013,Audi,A4 quattro,Manual 6-spd,0.0,0.0,32
2013,Audi,S4,Automatic (AM-S7),0.0,0.0,28
2013,Audi,S4,Manual 6-spd,0.0,0.0,26
2013,Audi,A3,Manual 6-spd,0.0,0.0,30
2013,Audi,A3,Automatic (AM-S6),0.0,0.0,28
2013,Audi,Q7,Automatic (S8),0.0,0.0,21
2013,Audi,A5 Cabriolet,Automatic (AV-S8),0.0,0.0,31
2013,Audi,A5 quattro,Automatic (S8),0.0,0.0,30
2013,Audi,A5 Cabriolet quattro,Automatic (S8),0.0,0.0,30
2013,Audi,A4,Automatic (AV-S8),0.0,0.0,31
2013,Audi,A4 quattro,Automatic (S8),0.0,0.0,30
2013,Audi,A6,Automatic (AV-S8),0.0,0.0,33
2013,Audi,A6 quattro,Automatic (S8),0.0,0.0,30
2013,Audi,A7 quattro,Automatic (S8),0.0,0.0,28
2013,Audi,A6 quattro,Automatic (S8),0.0,0.0,27
2013,Audi,A3 quattro,Automatic (AM-S6),0.0,0.0,28
2013,Audi,A3,Automatic (AM-S6),0.0,0.0,37
2013,Audi,Q7,Automatic (S8),0.0,0.0,27
2013,Audi,Q5,Automatic (S8),0.0,0.0,28
2013,Audi,S7,Automatic (AM-S7),0.0,0.0,27
2013,Audi,S6,Automatic (AM-S7),0.0,0.0,27
2013,Audi,A8,Automatic (S8),0.0,0.0,28
2013,Audi,A8 L,Automatic (S8),0.0,0.0,26
2013,Audi,A8 L,Automatic (S8),0.0,0.0,20
2013,Audi,A5 quattro,Automatic (S8),0.0,0.0,29
2013,Audi,A5 Cabriolet quattro,Automatic (S8),0.0,0.0,29
2013,Audi,A4 quattro,Automatic (S8),0.0,0.0,29
2013,Audi,S8,Automatic (S8),0.0,0.0,26
2013,Audi,allroad quattro,Automatic (S8),0.0,0.0,26
2013,Audi,Q5,Automatic (S8),0.0,0.0,27
2013,Audi,Q5 Hybrid,Automatic (S8),0.0,0.0,30
2013,Audi,Q5,Automatic (S8),0.0,0.0,26
2013,Audi,RS 5 Cabriolet,Automatic (AM-S7),0.0,0.0,22
2014,Audi,A8 L,Automatic (S8),0.0,0.0,36
2014,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,22
2014,Audi,R8,Automatic (AM-S7),0.0,0.0,22
2014,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,23
2014,Audi,R8,Automatic (AM-S7),0.0,0.0,23
2014,Audi,R8 Spyder,Manual 6-spd,0.0,0.0,19
2014,Audi,R8,Manual 6-spd,0.0,0.0,19
2014,Audi,R8 Spyder,Manual 6-spd,0.0,0.0,20
2014,Audi,R8,Manual 6-spd,0.0,0.0,20
2014,Audi,TT Roadster quattro,Automatic (AM-S6),0.0,0.0,31
2014,Audi,RS 5,Automatic (AM-S7),0.0,0.0,23
2014,Audi,TT Coupe quattro,Automatic (AM-S6),0.0,0.0,31
2014,Audi,S5,Automatic (AM-S7),0.0,0.0,28
2014,Audi,S5 Cabriolet,Automatic (AM-S7),0.0,0.0,26
2014,Audi,S5,Manual 6-spd,0.0,0.0,26
2014,Audi,A5 quattro,Automatic (S8),0.0,0.0,28
2014,Audi,A5 Cabriolet quattro,Automatic (S8),0.0,0.0,28
2014,Audi,A5 Cabriolet,Automatic (AV-S8),0.0,0.0,31
2014,Audi,A5 quattro,Manual 6-spd,0.0,0.0,32
2014,Audi,S4,Automatic (AM-S7),0.0,0.0,28
2014,Audi,S4,Manual 6-spd,0.0,0.0,26
2014,Audi,A4 quattro,Automatic (S8),0.0,0.0,28
2014,Audi,A4,Automatic (AV-S8),0.0,0.0,31
2014,Audi,A4 quattro,Manual 6-spd,0.0,0.0,32
2014,Audi,A7 quattro,Automatic (S8),0.0,0.0,38
2014,Audi,A8,Automatic (S8),0.0,0.0,28
2014,Audi,S8,Automatic (S8),0.0,0.0,26
2014,Audi,S7,Automatic (AM-S7),0.0,0.0,27
2014,Audi,S6,Automatic (AM-S7),0.0,0.0,27
2014,Audi,RS 7,Automatic (S8),0.0,0.0,27
2014,Audi,A8,Automatic (S8),0.0,0.0,28
2014,Audi,A7 quattro,Automatic (S8),0.0,0.0,28
2014,Audi,A6 quattro,Automatic (S8),0.0,0.0,27
2014,Audi,A6,Automatic (AV-S8),0.0,0.0,33
2014,Audi,A6 quattro,Automatic (S8),0.0,0.0,29
2014,Audi,A8 L,Automatic (S8),0.0,0.0,26
2014,Audi,A8 L,Automatic (S8),0.0,0.0,28
2014,Audi,A8 L,Automatic (S8),0.0,0.0,20
2014,Audi,allroad quattro,Automatic (S8),0.0,0.0,26
2014,Audi,Q5 Hybrid,Automatic (S8),0.0,0.0,30
2014,Audi,Q5,Automatic (S8),0.0,0.0,26
2014,Audi,Q5,Automatic (S8),0.0,0.0,27
2014,Audi,Q7,Automatic (S8),0.0,0.0,27
2014,Audi,Q7,Automatic (S8),0.0,0.0,22
2014,Audi,RS 5 Cabriolet,Automatic (AM-S7),0.0,0.0,22
2014,Audi,A6 quattro,Automatic (S8),0.0,0.0,38
2014,Audi,Q5,Automatic (S8),0.0,0.0,30
2014,Audi,SQ5,Automatic (S8),0.0,0.0,23
2015,Audi,TT Roadster quattro,Automatic (AM-S6),0.0,0.0,31
2015,Audi,TT Coupe quattro,Automatic (AM-S6),0.0,0.0,31
2015,Audi,A3 quattro,Automatic (AM-S6),0.0,0.0,33
2015,Audi,A3,Automatic (AM-S6),0.0,0.0,33
2015,Audi,S8,Automatic (S8),0.0,0.0,27
2015,Audi,A8,Automatic (S8),0.0,0.0,30
2015,Audi,A8,Automatic (S8),0.0,0.0,29
2015,Audi,A8 L,Automatic (S8),0.0,0.0,29
2015,Audi,A8 L,Automatic (S8),0.0,0.0,22
2015,Audi,A8 L,Automatic (S8),0.0,0.0,36
2015,Audi,A8 L,Automatic (S8),0.0,0.0,29
2015,Audi,A3 Cabriolet quattro,Automatic (AM-S6),0.0,0.0,32
2015,Audi,A3 Cabriolet,Automatic (AM-S6),0.0,0.0,35
2015,Audi,S7,Automatic (AM-S7),0.0,0.0,27
2015,Audi,S6,Automatic (AM-S7),0.0,0.0,27
2015,Audi,RS 7,Automatic (S8),0.0,0.0,25
2015,Audi,Q7,Automatic (S8),0.0,0.0,27
2015,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,23
2015,Audi,R8,Automatic (AM-S7),0.0,0.0,23
2015,Audi,R8 Spyder,Manual 6-spd,0.0,0.0,20
2015,Audi,R8,Manual 6-spd,0.0,0.0,20
2015,Audi,R8 Spyder,Manual 6-spd,0.0,0.0,19
2015,Audi,R8,Manual 6-spd,0.0,0.0,19
2015,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,22
2015,Audi,R8,Automatic (AM-S7),0.0,0.0,22
2015,Audi,RS 5,Automatic (AM-S7),0.0,0.0,23
2015,Audi,RS 5 Cabriolet,Automatic (AM-S7),0.0,0.0,22
2015,Audi,A5 quattro,Manual 6-spd,0.0,0.0,32
2015,Audi,A5 quattro,Automatic (S8),0.0,0.0,30
2015,Audi,A5 Cabriolet quattro,Automatic (S8),0.0,0.0,29
2015,Audi,S5,Automatic (AM-S7),0.0,0.0,28
2015,Audi,S5 Cabriolet,Automatic (AM-S7),0.0,0.0,26
2015,Audi,S5,Manual 6-spd,0.0,0.0,26
2015,Audi,A4,Automatic (AV-S8),0.0,0.0,31
2015,Audi,A4 quattro,Manual 6-spd,0.0,0.0,32
2015,Audi,A4 quattro,Automatic (S8),0.0,0.0,30
2015,Audi,S4,Automatic (AM-S7),0.0,0.0,28
2015,Audi,S4,Manual 6-spd,0.0,0.0,26
2015,Audi,A6 quattro,Automatic (S8),0.0,0.0,38
2015,Audi,A7 quattro,Automatic (S8),0.0,0.0,38
2015,Audi,A6,Automatic (AV-S8),0.0,0.0,33
2015,Audi,A6 quattro,Automatic (S8),0.0,0.0,29
2015,Audi,A7 quattro,Automatic (S8),0.0,0.0,28
2015,Audi,A6 quattro,Automatic (S8),0.0,0.0,27
2015,Audi,allroad quattro,Automatic (S8),0.0,0.0,28
2015,Audi,Q5,Automatic (S8),0.0,0.0,30
2015,Audi,Q5 Hybrid,Automatic (S8),0.0,0.0,30
2015,Audi,Q5,Automatic (S8),0.0,0.0,27
2015,Audi,SQ5,Automatic (S8),0.0,0.0,24
2015,Audi,Q5,Automatic (S8),0.0,0.0,26
2015,Audi,Q7,Automatic (S8),0.0,0.0,22
2015,Audi,A3,Automatic (AM-S6),0.0,0.0,41
2015,Audi,S3,Automatic (AM-S6),0.0,0.0,31
2015,Audi,Q3 quattro,Automatic (S6),0.0,0.0,28
2015,Audi,Q3,Automatic (S6),0.0,0.0,28
2016,Audi,A7 quattro,Automatic (S8),0.0,0.0,29
2016,Audi,A6 quattro,Automatic (S8),0.0,0.0,29
2016,Audi,A6 quattro,Automatic (S8),0.0,0.0,38
2016,Audi,A6,Automatic (AM-S7),0.0,0.0,34
2016,Audi,A7 quattro,Automatic (S8),0.0,0.0,38
2016,Audi,S7,Automatic (AM-S7),0.0,0.0,27
2016,Audi,S6,Automatic (AM-S7),0.0,0.0,27
2016,Audi,A6 quattro,Automatic (S8),0.0,0.0,32
2016,Audi,RS 7,Automatic (S8),0.0,0.0,25
2016,Audi,A8 L,Automatic (S8),0.0,0.0,29
2016,Audi,TT Roadster quattro,Automatic (AM-S6),0.0,0.0,30
2016,Audi,A5 quattro,Automatic (S8),0.0,0.0,30
2016,Audi,A5 Cabriolet quattro,Automatic (S8),0.0,0.0,29
2016,Audi,A3,Automatic (AM-S6),0.0,0.0,33
2016,Audi,A3 Cabriolet,Automatic (AM-S6),0.0,0.0,35
2016,Audi,A3 quattro,Automatic (AM-S6),0.0,0.0,33
2016,Audi,A3 Cabriolet quattro,Automatic (AM-S6),0.0,0.0,32
2016,Audi,S5,Automatic (AM-S7),0.0,0.0,28
2016,Audi,S5 Cabriolet,Automatic (AM-S7),0.0,0.0,26
2016,Audi,S5,Manual 6-spd,0.0,0.0,26
2016,Audi,A5 quattro,Manual 6-spd,0.0,0.0,32
2016,Audi,TTS Coupe,Automatic (AM-S6),0.0,0.0,27
2016,Audi,S3,Automatic (AM-S6),0.0,0.0,31
2016,Audi,TT Coupe quattro,Automatic (AM-S6),0.0,0.0,30
2016,Audi,A4 quattro,Automatic (S8),0.0,0.0,30
2016,Audi,S4,Automatic (AM-S7),0.0,0.0,28
2016,Audi,S4,Manual 6-spd,0.0,0.0,26
2016,Audi,A4 quattro,Manual 6-spd,0.0,0.0,32
2016,Audi,A4,Automatic (AV-S8),0.0,0.0,31
2016,Audi,Q3,Automatic (S8),0.0,0.0,28
2016,Audi,Q3 quattro,Automatic (S8),0.0,0.0,28
2016,Audi,A8 L,Automatic (S8),0.0,0.0,29
2016,Audi,A8 L,Automatic (S8),0.0,0.0,36
2016,Audi,allroad quattro,Automatic (S8),0.0,0.0,28
2016,Audi,Q5,Automatic (S8),0.0,0.0,30
2016,Audi,Q5,Automatic (S8),0.0,0.0,27
2016,Audi,Q5,Automatic (S8),0.0,0.0,26
2016,Audi,SQ5,Automatic (S8),0.0,0.0,24
2016,Audi,Q5 Hybrid,Automatic (S8),0.0,0.0,30
2016,Audi,A8 L,Automatic (S8),0.0,0.0,22
2016,Audi,A3 e-tron,Automatic (AM-S6),0.0,0.0,37
2016,Audi,A3 e-tron ultra,Automatic (AM-S6),0.0,0.0,41
2016,Audi,S8,Automatic (S8),0.0,0.0,25
2017,Audi,Q7,Automatic (S8),0.0,0.0,25
2017,Audi,R8,Automatic (AM-S7),0.0,0.0,22
2017,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,22
2017,Audi,A4 quattro,Automatic (AM-S7),0.0,0.0,31
2017,Audi,A4,Automatic (AM-S7),0.0,0.0,33
2017,Audi,A5 quattro,Automatic (S8),0.0,0.0,30
2017,Audi,A5 Cabriolet quattro,Automatic (S8),0.0,0.0,29
2017,Audi,A6 quattro,Automatic (S8),0.0,0.0,29
2017,Audi,A7 quattro,Automatic (S8),0.0,0.0,29
2017,Audi,S7,Automatic (AM-S7),0.0,0.0,27
2017,Audi,RS 7,Automatic (S8),0.0,0.0,25
2017,Audi,A8 L,Automatic (S8),0.0,0.0,29
2017,Audi,A8 L,Automatic (S8),0.0,0.0,29
2017,Audi,Q5,Automatic (S8),0.0,0.0,27
2017,Audi,A5 quattro,Manual 6-spd,0.0,0.0,32
2017,Audi,S5,Automatic (AM-S7),0.0,0.0,28
2017,Audi,S5 Cabriolet,Automatic (AM-S7),0.0,0.0,26
2017,Audi,S5,Manual 6-spd,0.0,0.0,26
2017,Audi,S8,Automatic (S8),0.0,0.0,24
2017,Audi,S6,Automatic (AM-S7),0.0,0.0,27
2017,Audi,Q5,Automatic (S8),0.0,0.0,26
2017,Audi,SQ5,Automatic (S8),0.0,0.0,24
2017,Audi,S3,Automatic (AM-S6),0.0,0.0,28
2017,Audi,Q3,Automatic (S6),0.0,0.0,28
2017,Audi,TTS Coupe,Automatic (AM-S6),0.0,0.0,27
2017,Audi,Q3 quattro,Automatic (S6),0.0,0.0,28
2017,Audi,TT Roadster quattro,Automatic (AM-S6),0.0,0.0,30
2017,Audi,A3 quattro,Automatic (AM-S6),0.0,0.0,31
2017,Audi,TT Coupe quattro,Automatic (AM-S6),0.0,0.0,30
2017,Audi,A4 Ultra,Automatic (AM-S7),0.0,0.0,37
2017,Audi,A6 quattro,Automatic (S8),0.0,0.0,31
2017,Audi,A6,Automatic (AM-S7),0.0,0.0,34
2017,Audi,A4 allroad quattro,Automatic (AM-S7),0.0,0.0,28
2017,Audi,A3 Cabriolet quattro,Automatic (AM-S6),0.0,0.0,30
2017,Audi,A3 e-tron,Automatic (AM-S6),0.0,0.0,36
2017,Audi,A3,Automatic (AM-S7),0.0,0.0,35
2017,Audi,A3 Cabriolet,Automatic (AM-S7),0.0,0.0,34
2017,Audi,Q7,Automatic (S8),0.0,0.0,25
2017,Audi,A4 quattro,Manual 6-spd,0.0,0.0,33
2017,Audi,RS 3,Automatic (AM-S7),0.0,0.0,28
2018,Audi,A5 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,34
2018,Audi,A5 quattro,Manual 6-spd,0.0,0.0,33
2018,Audi,A4 quattro,Automatic (AM-S7),0.0,0.0,34
2018,Audi,A4 quattro,Manual 6-spd,0.0,0.0,33
2018,Audi,A5 Sportback quattro,Automatic (AM-S7),0.0,0.0,34
2018,Audi,Q5,Automatic (S7),0.0,0.0,27
2018,Audi,A5 quattro,Automatic (AM-S7),0.0,0.0,34
2018,Audi,S5,Automatic (AM-S8),0.0,0.0,30
2018,Audi,S5 Cabriolet,Automatic (AM-S8),0.0,0.0,29
2018,Audi,S4,Automatic (AM-S8),0.0,0.0,30
2018,Audi,S5 Sportback,Automatic (AM-S8),0.0,0.0,30
2018,Audi,SQ5,Automatic (AM-S8),0.0,0.0,24
2018,Audi,A6 quattro,Automatic (S8),0.0,0.0,31
2018,Audi,A6,Automatic (AM-S7),0.0,0.0,34
2018,Audi,Q3 quattro,Automatic (S6),0.0,0.0,28
2018,Audi,Q3,Automatic (S6),0.0,0.0,28
2018,Audi,allroad quattro,Automatic (AM-S7),0.0,0.0,30
2018,Audi,RS 3,Automatic (AM-S7),0.0,0.0,28
2018,Audi,TT RS,Automatic (AM-S7),0.0,0.0,29
2018,Audi,A3,Automatic (AM-S7),0.0,0.0,35
2018,Audi,A3 Cabriolet,Automatic (AM-S7),0.0,0.0,33
2018,Audi,Q7,Automatic (S8),0.0,0.0,25
2018,Audi,TTS Coupe,Automatic (AM-S6),0.0,0.0,27
2018,Audi,S3,Automatic (AM-S7),0.0,0.0,28
2018,Audi,A6 quattro,Automatic (S8),0.0,0.0,29
2018,Audi,A7 quattro,Automatic (S8),0.0,0.0,29
2018,Audi,A8 L,Automatic (S8),0.0,0.0,29
2018,Audi,Q7,Automatic (S8),0.0,0.0,25
2018,Audi,A3 Cabriolet quattro,Automatic (AM-S6),0.0,0.0,30
2018,Audi,TT Roadster quattro,Automatic (AM-S6),0.0,0.0,30
2018,Audi,TT Coupe quattro,Automatic (AM-S6),0.0,0.0,30
2018,Audi,A3 quattro,Automatic (AM-S6),0.0,0.0,31
2018,Audi,A4 Ultra,Automatic (AM-S7),0.0,0.0,37
2018,Audi,S6,Automatic (AM-S7),0.0,0.0,24
2018,Audi,S7,Automatic (AM-S7),0.0,0.0,24
2018,Audi,S8,Automatic (S8),0.0,0.0,24
2018,Audi,A8 L,Automatic (S8),0.0,0.0,26
2018,Audi,RS 7,Automatic (S8),0.0,0.0,24
2018,Audi,R8 AWD,Automatic (AM-S7),0.0,0.0,22
2018,Audi,R8 Spyder AWD,Automatic (AM-S7),0.0,0.0,22
2018,Audi,R8 RWD,Automatic (AM-S7),0.0,0.0,25
2018,Audi,R8 Spyder RWD,Automatic (AM-S7),0.0,0.0,25
2018,Audi,RS 5,Automatic (AM-S8),0.0,0.0,26
2018,Audi,A3 e-tron,Automatic (AM-S6),0.0,0.0,39
2019,Audi,Q7,Automatic (S8),0.0,0.0,25
2019,Audi,A5 quattro,Automatic (AM-S7),0.0,0.0,34
2019,Audi,A5 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,34
2019,Audi,A4 quattro,Automatic (AM-S7),0.0,0.0,34
2019,Audi,A5 Sportback quattro,Automatic (AM-S7),0.0,0.0,34
2019,Audi,Q8,Automatic (S8),0.0,0.0,22
2019,Audi,A8 L,Automatic (S8),0.0,0.0,27
2019,Audi,Q7,Automatic (S8),0.0,0.0,25
2019,Audi,S5,Automatic (S8),0.0,0.0,30
2019,Audi,S5 Cabriolet,Automatic (S8),0.0,0.0,29
2019,Audi,RS 5,Automatic (S8),0.0,0.0,27
2019,Audi,S3,Automatic (AM-S7),0.0,0.0,29
2019,Audi,S4,Automatic (S8),0.0,0.0,30
2019,Audi,S5 Sportback,Automatic (S8),0.0,0.0,30
2019,Audi,A7 quattro,Automatic (AM-S7),0.0,0.0,29
2019,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,29
2019,Audi,RS 5 Sportback,Automatic (S8),0.0,0.0,26
2019,Audi,SQ5,Automatic (S8),0.0,0.0,24
2019,Audi,Q5,Automatic (S7),0.0,0.0,27
2019,Audi,A4,Automatic (AM-S7),0.0,0.0,34
2019,Audi,TT Roadster quattro,Automatic (AM-S7),0.0,0.0,31
2019,Audi,TT Coupe quattro,Automatic (AM-S7),0.0,0.0,31
2019,Audi,A3,Automatic (AM-S7),0.0,0.0,35
2019,Audi,A3 Cabriolet,Automatic (AM-S7),0.0,0.0,35
2019,Audi,A3 quattro,Automatic (AM-S7),0.0,0.0,30
2019,Audi,A3 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,30
2019,Audi,TTS Coupe,Automatic (AM-S7),0.0,0.0,29
2019,Audi,e-tron,Automatic (A1),205.4,202.9,73
2019,Audi,Q3 quattro,Automatic (S8),0.0,0.0,27
2019,Audi,RS 3,Automatic (AM-S7),0.0,0.0,28
2019,Audi,TT RS,Automatic (AM-S7),0.0,0.0,28
2019,Audi,A4 allroad quattro,Automatic (AM-S7),0.0,0.0,29
2019,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,32
2019,Audi,A8 L,Automatic (S8),0.0,0.0,23
2020,Audi,R8 AWD,Automatic (AM-S7),0.0,0.0,20
2020,Audi,R8 Spyder AWD,Automatic (AM-S7),0.0,0.0,20
2020,Audi,TT Roadster quattro,Automatic (AM-S7),0.0,0.0,31
2020,Audi,A3 quattro,Automatic (AM-S7),0.0,0.0,30
2020,Audi,A3 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,30
2020,Audi,TT Coupe quattro,Automatic (AM-S7),0.0,0.0,31
2020,Audi,S3,Automatic (AM-S7),0.0,0.0,29
2020,Audi,TTS Coupe,Automatic (AM-S7),0.0,0.0,29
2020,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,32
2020,Audi,Q3 quattro,Automatic (S8),0.0,0.0,27
2020,Audi,Q5,Automatic (S7),0.0,0.0,28
2020,Audi,A3,Automatic (AM-S7),0.0,0.0,36
2020,Audi,S5,Automatic (S8),0.0,0.0,27
2020,Audi,S5 Cabriolet,Automatic (S8),0.0,0.0,26
2020,Audi,A4,Automatic (AM-S7),0.0,0.0,35
2020,Audi,S4,Automatic (S8),0.0,0.0,27
2020,Audi,S5 Sportback,Automatic (S8),0.0,0.0,27
2020,Audi,S6,Automatic (S8),0.0,0.0,28
2020,Audi,S7,Automatic (S8),0.0,0.0,28
2020,Audi,S8,Automatic (S8),0.0,0.0,22
2020,Audi,A8 L,Automatic (S8),0.0,0.0,23
2020,Audi,SQ5,Automatic (S8),0.0,0.0,23
2020,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,29
2020,Audi,A7 quattro,Automatic (AM-S7),0.0,0.0,29
2020,Audi,A6 Allroad,Automatic (AM-S7),0.0,0.0,26
2020,Audi,RS3,Automatic (AM-S7),0.0,0.0,28
2020,Audi,TT RS,Automatic (AM-S7),0.0,0.0,29
2020,Audi,A8 L,Automatic (S8),0.0,0.0,26
2020,Audi,Q7,Automatic (S8),0.0,0.0,21
2020,Audi,Q8,Automatic (S8),0.0,0.0,21
2020,Audi,A5 quattro,Automatic (AM-S7),0.0,0.0,32
2020,Audi,A5 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,31
2020,Audi,A4 quattro,Automatic (AM-S7),0.0,0.0,32
2020,Audi,A5 Sportback quattro,Automatic (AM-S7),0.0,0.0,32
2020,Audi,A4 allroad quattro,Automatic (AM-S7),0.0,0.0,31
2020,Audi,A8 L,Automatic (S8),0.0,0.0,27
2020,Audi,Q5,Automatic (AM-S7),0.0,0.0,29
2020,Audi,RS Q8,Automatic (S8),0.0,0.0,19
2020,Audi,SQ7,Automatic (S8),0.0,0.0,21
2020,Audi,SQ8,Automatic (S8),0.0,0.0,21
2020,Audi,Q7,Automatic (S8),0.0,0.0,23
2020,Audi,e-tron Sportback,Automatic (A1),215.9,221.5,78
2021,Audi,S7,Automatic (S8),0.0,0.0,28
2021,Audi,S6,Automatic (S8),0.0,0.0,28
2021,Audi,SQ5,Automatic (S8),0.0,0.0,24
2021,Audi,R8,Automatic (AM-S7),0.0,0.0,20
2021,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,20
2021,Audi,RS 5,Automatic (S8),0.0,0.0,25
2021,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,29
2021,Audi,A7 quattro,Automatic (AM-S7),0.0,0.0,29
2021,Audi,RS 5 Sportback,Automatic (S8),0.0,0.0,25
2021,Audi,A8 L,Automatic (S8),0.0,0.0,26
2021,Audi,A6 Allroad,Automatic (AM-S7),0.0,0.0,26
2021,Audi,S5,Automatic (S8),0.0,0.0,28
2021,Audi,S5 Cabriolet,Automatic (S8),0.0,0.0,26
2021,Audi,S4,Automatic (S8),0.0,0.0,28
2021,Audi,S5 Sportback,Automatic (S8),0.0,0.0,28
2021,Audi,RS 7,Automatic (S8),0.0,0.0,22
2021,Audi,A8 L,Automatic (S8),0.0,0.0,23
2021,Audi,S8,Automatic (S8),0.0,0.0,22
2021,Audi,RS 6 Avant,Automatic (S8),0.0,0.0,22
2021,Audi,Q3 S-line quattro,Automatic (S8),0.0,0.0,28
2021,Audi,Q7,Automatic (S8),0.0,0.0,23
2021,Audi,RS Q8,Automatic (S8),0.0,0.0,19
2021,Audi,Q7,Automatic (S8),0.0,0.0,23
2021,Audi,Q8,Automatic (S8),0.0,0.0,23
2021,Audi,SQ7,Automatic (S8),0.0,0.0,21
2021,Audi,SQ8,Automatic (S8),0.0,0.0,21
2021,Audi,A8 L,Automatic (S8),0.0,0.0,26
2021,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,A7 quattro,Automatic (AM-S7),0.0,0.0,34
2021,Audi,A5 quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,A5 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,A4 S line quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,A5 Sportback S line quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,A4 allroad quattro,Automatic (AM-S7),0.0,0.0,30
2021,Audi,Q5,Automatic (AM-S7),0.0,0.0,28
2021,Audi,Q3 quattro,Automatic (S8),0.0,0.0,30
2021,Audi,R8 2WD,Automatic (AM-S7),0.0,0.0,23
2021,Audi,R8 Spyder 2WD,Automatic (AM-S7),0.0,0.0,23
2021,Audi,TT Roadster quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,TT Coupe quattro,Automatic (AM-S7),0.0,0.0,31
2021,Audi,TT RS,Automatic (AM-S7),0.0,0.0,30
2021,Audi,A4 quattro,Automatic (AM-S7),0.0,0.0,34
2021,Audi,A5 Sportback quattro,Automatic (AM-S7),0.0,0.0,34
2021,Audi,Q5,Automatic (AM-S7),0.0,0.0,29
2021,Audi,TTS Coupe,Automatic (AM-S7),0.0,0.0,29
2021,Audi,e-tron,Automatic (A1),222.74,221.9408,77
2021,Audi,e-tron Sportback,Automatic (A1),215.9764,221.4746,78
2021,Audi,Q5 Sportback,Automatic (AM-S7),0.0,0.0,28
2021,Audi,SQ5 Sportback,Automatic (S8),0.0,0.0,24
2022,Audi,R8 Coupe,Automatic (AM-S7),0.0,0.0,19
2022,Audi,R8 Spyder,Automatic (AM-S7),0.0,0.0,19
2022,Audi,R8 Coupe RWD,Automatic (AM-S7),0.0,0.0,23
2022,Audi,R8 Spyder RWD,Automatic (AM-S7),0.0,0.0,23
2022,Audi,TT Roadster quattro,Automatic (AM-S7),0.0,0.0,30
2022,Audi,A5 Coupe quattro,Automatic (AM-S7),0.0,0.0,31
2022,Audi,A5 Cabriolet quattro,Automatic (AM-S7),0.0,0.0,31
2022,Audi,RS 5 Coupe,Automatic (S8),0.0,0.0,25
2022,Audi,TT Coupe quattro,Automatic (AM-S7),0.0,0.0,30
2022,Audi,S5 Coupe,Automatic (S8),0.0,0.0,30
2022,Audi,S5 Cabriolet,Automatic (S8),0.0,0.0,28
2022,Audi,A4 quattro,Automatic (AM-S7),0.0,0.0,34
2022,Audi,A4 S line quattro,Automatic (AM-S7),0.0,0.0,31
2022,Audi,S4,Automatic (S8),0.0,0.0,30
2022,Audi,A5 Sportback quattro,Automatic (AM-S7),0.0,0.0,34
2022,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,32
2022,Audi,A5 Sportback S line quattro,Automatic (AM-S7),0.0,0.0,31
2022,Audi,RS 7,Automatic (S8),0.0,0.0,22
2022,Audi,RS 5 Sportback,Automatic (S8),0.0,0.0,25
2022,Audi,S5 Sportback,Automatic (S8),0.0,0.0,30
2022,Audi,A6 quattro,Automatic (AM-S7),0.0,0.0,30
