make,year,model,trany,rangeCity,rangeHwy,highway08
Scion,2016,iA,Automatic (S6),0.0,0.0,41
Scion,2016,tC,Manual 6-spd,0.0,0.0,30
Scion,2016,tC,Automatic (S6),0.0,0.0,30
Scion,2016,iM,Automatic (AV-S7),0.0,0.0,36
Scion,2016,iM,Manual 6-spd,0.0,0.0,35
Spyker,2010,C8 Aileron,Automatic 6-spd,0.0,0.0,21
Spyker,2011,C8 Aileron,Automatic 6-spd,0.0,0.0,21
Subaru,2010,Forester AWD,Automatic (S4),0.0,0.0,26
Subaru,2010,Forester AWD,Automatic (S4),0.0,0.0,24
Subaru,2010,Forester AWD,Manual 5-spd,0.0,0.0,27
Subaru,2010,Impreza AWD,Automatic (S4),0.0,0.0,24
Subaru,2010,Impreza AWD,Manual 5-spd,0.0,0.0,27
Subaru,2010,Impreza AWD,Manual 5-spd,0.0,0.0,25
Subaru,2010,Impreza AWD,Automatic (S4),0.0,0.0,26
Subaru,2010,Legacy AWD,Manual 6-spd,0.0,0.0,27
Subaru,2010,Legacy AWD,Automatic (S5),0.0,0.0,25
Subaru,2010,Legacy AWD,Manual 6-spd,0.0,0.0,25
Subaru,2010,Legacy AWD,Automatic (variable gear ratios),0.0,0.0,31
Subaru,2010,Impreza Wagon/Outback Sport,Automatic (S4),0.0,0.0,24
Subaru,2010,Impreza Wagon/Outback Sport,Manual 5-spd,0.0,0.0,25
Subaru,2010,Impreza Wagon/Outback Sport,Manual 6-spd,0.0,0.0,23
Subaru,2010,Impreza Wagon/Outback Sport,Manual 5-spd,0.0,0.0,27
Subaru,2010,Impreza Wagon/Outback Sport,Automatic (S4),0.0,0.0,26
Subaru,2010,Outback Wagon AWD,Manual 6-spd,0.0,0.0,27
Subaru,2010,Outback Wagon AWD,Automatic (S5),0.0,0.0,25
Subaru,2010,Outback Wagon AWD,Automatic (variable gear ratios),0.0,0.0,29
Subaru,2010,Tribeca AWD,Automatic (S5),0.0,0.0,21
Subaru,2011,Impreza AWD,Manual 5-spd,0.0,0.0,27
Subaru,2011,Impreza AWD,Automatic (S4),0.0,0.0,26
Subaru,2011,Legacy AWD,Automatic (variable gear ratios),0.0,0.0,30
Subaru,2011,Legacy AWD,Manual 6-spd,0.0,0.0,26
Subaru,2011,Legacy AWD,Manual 6-spd,0.0,0.0,25
Subaru,2011,Legacy AWD,Automatic (S5),0.0,0.0,24
Subaru,2011,Impreza Wagon/Outback Sport AWD,Manual 5-spd,0.0,0.0,27
Subaru,2011,Impreza Wagon/Outback Sport AWD,Automatic (S4),0.0,0.0,26
Subaru,2011,Outback Wagon AWD,Automatic (variable gear ratios),0.0,0.0,28
Subaru,2011,Outback Wagon AWD,Manual 6-spd,0.0,0.0,26
Subaru,2011,Outback Wagon AWD,Automatic (S5),0.0,0.0,24
Subaru,2011,Impreza AWD,Manual 6-spd,0.0,0.0,22
Subaru,2011,Impreza AWD,Manual 5-spd,0.0,0.0,25
Subaru,2011,Impreza Wagon/Outback Sport AWD,Manual 6-spd,0.0,0.0,22
Subaru,2011,Impreza Wagon/Outback Sport AWD,Manual 5-spd,0.0,0.0,25
Subaru,2011,Forester AWD,Manual 5-spd,0.0,0.0,27
Subaru,2011,Forester AWD,Automatic (S4),0.0,0.0,26
Subaru,2011,Forester AWD,Automatic (S4),0.0,0.0,23
Subaru,2011,Tribeca AWD,Automatic (S5),0.0,0.0,21
Subaru,2012,Impreza AWD,Manual 5-spd,0.0,0.0,33
Subaru,2012,Impreza AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2012,Impreza AWD,Manual 5-spd,0.0,0.0,25
Subaru,2012,Impreza AWD,Manual 6-spd,0.0,0.0,23
Subaru,2012,Legacy AWD,Manual 6-spd,0.0,0.0,26
Subaru,2012,Legacy AWD,Automatic (variable gear ratios),0.0,0.0,30
Subaru,2012,Legacy AWD,Manual 6-spd,0.0,0.0,25
Subaru,2012,Legacy AWD,Automatic (S5),0.0,0.0,24
Subaru,2012,Impreza Wagon/Outback Sport AWD,Manual 5-spd,0.0,0.0,33
Subaru,2012,Impreza Wagon/Outback Sport AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2012,Impreza Wagon/Outback Sport AWD,Manual 5-spd,0.0,0.0,25
Subaru,2012,Impreza Wagon/Outback Sport AWD,Manual 6-spd,0.0,0.0,23
Subaru,2012,Outback Wagon AWD,Manual 6-spd,0.0,0.0,26
Subaru,2012,Outback Wagon AWD,Automatic (variable gear ratios),0.0,0.0,28
Subaru,2012,Forester AWD,Manual 5-spd,0.0,0.0,27
Subaru,2012,Forester AWD,Automatic (S4),0.0,0.0,26
Subaru,2012,Forester AWD,Automatic (S4),0.0,0.0,23
Subaru,2012,Outback Wagon AWD,Automatic (S5),0.0,0.0,24
Subaru,2012,Tribeca AWD,Automatic (S5),0.0,0.0,21
Subaru,2013,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2013,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2013,Forester AWD,Manual 5-spd,0.0,0.0,27
Subaru,2013,Forester AWD,Automatic (S4),0.0,0.0,26
Subaru,2013,Forester AWD,Automatic (S4),0.0,0.0,23
Subaru,2013,Legacy AWD,Manual 6-spd,0.0,0.0,28
Subaru,2013,Legacy AWD,Automatic (variable gear ratios),0.0,0.0,32
Subaru,2013,Legacy AWD,Automatic (S5),0.0,0.0,24
Subaru,2013,Outback AWD,Manual 6-spd,0.0,0.0,28
Subaru,2013,Outback AWD,Automatic (variable gear ratios),0.0,0.0,30
Subaru,2013,Outback AWD,Automatic (S5),0.0,0.0,24
Subaru,2013,Impreza AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2013,Impreza AWD,Manual 5-spd,0.0,0.0,25
Subaru,2013,Impreza AWD,Manual 6-spd,0.0,0.0,23
Subaru,2013,Impreza Wagon AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2013,Impreza Wagon AWD,Manual 5-spd,0.0,0.0,25
Subaru,2013,Impreza Wagon AWD,Manual 6-spd,0.0,0.0,23
Subaru,2013,Impreza AWD,Manual 5-spd,0.0,0.0,33
Subaru,2013,Impreza Wagon AWD,Manual 5-spd,0.0,0.0,33
Subaru,2013,XV Crosstrek AWD,Manual 5-spd,0.0,0.0,29
Subaru,2013,XV Crosstrek AWD,Automatic (variable gear ratios),0.0,0.0,32
Subaru,2013,Tribeca AWD,Automatic (S5),0.0,0.0,21
Subaru,2014,Forester AWD,Manual 6-spd,0.0,0.0,28
Subaru,2014,Forester AWD,Automatic (variable gear ratios),0.0,0.0,31
Subaru,2014,Forester AWD,Automatic (variable gear ratios),0.0,0.0,27
Subaru,2014,Legacy AWD,Automatic (variable gear ratios),0.0,0.0,32
Subaru,2014,Legacy AWD,Manual 6-spd,0.0,0.0,29
Subaru,2014,Legacy AWD,Automatic (S5),0.0,0.0,25
Subaru,2014,Outback AWD,Manual 6-spd,0.0,0.0,28
Subaru,2014,Outback AWD,Automatic (variable gear ratios),0.0,0.0,30
Subaru,2014,Outback AWD,Automatic (S5),0.0,0.0,24
Subaru,2014,Impreza AWD,Manual 5-spd,0.0,0.0,25
Subaru,2014,Impreza AWD,Manual 6-spd,0.0,0.0,23
Subaru,2014,Impreza Wagon AWD,Manual 5-spd,0.0,0.0,25
Subaru,2014,Impreza Wagon AWD,Manual 6-spd,0.0,0.0,23
Subaru,2014,Tribeca AWD,Automatic (S5),0.0,0.0,21
Subaru,2014,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2014,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2014,Impreza AWD,Manual 5-spd,0.0,0.0,33
Subaru,2014,Impreza AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2014,Impreza Wagon AWD,Manual 5-spd,0.0,0.0,33
Subaru,2014,Impreza Wagon AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2014,XV Crosstrek AWD,Manual 5-spd,0.0,0.0,29
Subaru,2014,XV Crosstrek AWD,Automatic (variable gear ratios),0.0,0.0,32
Subaru,2014,XV Crosstrek Hybrid AWD,Automatic (variable gear ratios),0.0,0.0,32
Subaru,2015,WRX,Manual 6-spd,0.0,0.0,28
Subaru,2015,WRX,Manual 6-spd,0.0,0.0,23
Subaru,2015,WRX,Automatic (AV-S8),0.0,0.0,25
Subaru,2015,Forester AWD,Manual 6-spd,0.0,0.0,28
Subaru,2015,Forester AWD,Automatic (variable gear ratios),0.0,0.0,31
Subaru,2015,Forester AWD,Automatic (AV-S8),0.0,0.0,27
Subaru,2015,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2015,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2015,Outback AWD,Automatic (AV-S6),0.0,0.0,32
Subaru,2015,Outback AWD,Automatic (AV-S6),0.0,0.0,27
Subaru,2015,Legacy AWD,Automatic (AV-S6),0.0,0.0,35
Subaru,2015,Legacy AWD,Automatic (AV-S6),0.0,0.0,28
Subaru,2015,Impreza AWD,Manual 5-spd,0.0,0.0,33
Subaru,2015,Impreza AWD,Automatic (AV-S6),0.0,0.0,36
Subaru,2015,Impreza Wagon AWD,Manual 5-spd,0.0,0.0,33
Subaru,2015,Impreza Wagon AWD,Automatic (AV-S6),0.0,0.0,36
Subaru,2015,Impreza Sport AWD,Manual 5-spd,0.0,0.0,33
Subaru,2015,Impreza Sport AWD,Automatic (AV-S6),0.0,0.0,35
Subaru,2015,XV Crosstrek AWD,Manual 5-spd,0.0,0.0,30
Subaru,2015,XV Crosstrek AWD,Automatic (AV-S6),0.0,0.0,33
Subaru,2015,XV Crosstrek Hybrid AWD,Automatic (AV-S6),0.0,0.0,33
Subaru,2016,WRX,Manual 6-spd,0.0,0.0,27
Subaru,2016,WRX,Manual 6-spd,0.0,0.0,23
Subaru,2016,WRX,Automatic (AV-S8),0.0,0.0,24
Subaru,2016,Forester AWD,Manual 6-spd,0.0,0.0,28
Subaru,2016,Forester AWD,Automatic (variable gear ratios),0.0,0.0,31
Subaru,2016,Forester AWD,Automatic (AV-S8),0.0,0.0,27
Subaru,2016,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2016,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2016,Legacy AWD,Automatic (AV-S6),0.0,0.0,35
Subaru,2016,Legacy AWD,Automatic (AV-S6),0.0,0.0,28
Subaru,2016,Outback AWD,Automatic (AV-S6),0.0,0.0,32
Subaru,2016,Outback AWD,Automatic (AV-S6),0.0,0.0,27
Subaru,2016,Impreza AWD,Manual 5-spd,0.0,0.0,33
Subaru,2016,Impreza AWD,Automatic (AV-S6),0.0,0.0,36
Subaru,2016,Impreza Wagon AWD,Manual 5-spd,0.0,0.0,33
Subaru,2016,Impreza Wagon AWD,Automatic (AV-S6),0.0,0.0,36
Subaru,2016,Impreza Sport AWD,Manual 5-spd,0.0,0.0,33
Subaru,2016,Impreza Sport AWD,Automatic (AV-S6),0.0,0.0,35
Subaru,2016,XV Crosstrek AWD,Manual 5-spd,0.0,0.0,30
Subaru,2016,XV Crosstrek AWD,Automatic (AV-S6),0.0,0.0,33
Subaru,2016,XV Crosstrek Hybrid AWD,Automatic (AV-S6),0.0,0.0,33
Subaru,2017,WRX,Manual 6-spd,0.0,0.0,27
Subaru,2017,WRX,Automatic (AV-S8),0.0,0.0,24
Subaru,2017,WRX,Manual 6-spd,0.0,0.0,23
Subaru,2017,Forester AWD,Automatic (AV-S8),0.0,0.0,27
Subaru,2017,Legacy AWD,Automatic (AV-S6),0.0,0.0,28
Subaru,2017,Outback AWD,Automatic (AV-S6),0.0,0.0,27
Subaru,2017,Legacy AWD,Automatic (AV-S6),0.0,0.0,34
Subaru,2017,Forester AWD,Automatic (variable gear ratios),0.0,0.0,32
Subaru,2017,Outback AWD,Automatic (AV-S6),0.0,0.0,32
Subaru,2017,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2017,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2017,Forester AWD,Manual 6-spd,0.0,0.0,28
Subaru,2017,Crosstrek AWD,Manual 5-spd,0.0,0.0,30
Subaru,2017,Crosstrek AWD,Automatic (AV-S6),0.0,0.0,33
Subaru,2017,Impreza 4-Door,Automatic (AV-S7),0.0,0.0,38
Subaru,2017,Impreza Sport 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2017,Impreza 5-Door,Automatic (AV-S7),0.0,0.0,37
Subaru,2017,Impreza Sport 5-Door,Automatic (AV-S7),0.0,0.0,35
Subaru,2017,Impreza 4-Door,Manual 5-spd,0.0,0.0,32
Subaru,2017,Impreza Sport 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2017,Impreza 5-Door,Manual 5-spd,0.0,0.0,31
Subaru,2017,Impreza Sport 5-Door,Manual 5-spd,0.0,0.0,30
Subaru,2018,WRX,Manual 6-spd,0.0,0.0,27
Subaru,2018,WRX,Automatic (AV-S8),0.0,0.0,24
Subaru,2018,WRX,Manual 6-spd,0.0,0.0,22
Subaru,2018,Forester AWD,Manual 6-spd,0.0,0.0,28
Subaru,2018,Forester AWD,Automatic (AV-S6),0.0,0.0,32
Subaru,2018,Forester AWD,Automatic (AV-S8),0.0,0.0,27
Subaru,2018,Crosstrek AWD,Manual 6-spd,0.0,0.0,29
Subaru,2018,Crosstrek AWD,Automatic (AV-S7),0.0,0.0,33
Subaru,2018,Legacy AWD,Automatic (AV-S7),0.0,0.0,34
Subaru,2018,Legacy AWD,Automatic (AV-S6),0.0,0.0,28
Subaru,2018,Outback AWD,Automatic (AV-S7),0.0,0.0,32
Subaru,2018,Outback AWD,Automatic (AV-S6),0.0,0.0,27
Subaru,2018,Impreza 4-Door,Manual 5-spd,0.0,0.0,32
Subaru,2018,Impreza 4-Door,Automatic (AV-S7),0.0,0.0,38
Subaru,2018,Impreza Sport 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2018,Impreza Sport 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2018,Impreza 5-Door,Manual 5-spd,0.0,0.0,31
Subaru,2018,Impreza 5-Door,Automatic (AV-S7),0.0,0.0,37
Subaru,2018,Impreza Sport 5-Door,Manual 5-spd,0.0,0.0,30
Subaru,2018,Impreza Sport 5-Door,Automatic (AV-S7),0.0,0.0,35
Subaru,2018,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2018,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2018,BRZ tS,Manual 6-spd,0.0,0.0,27
Subaru,2018,WRX STI Type RA,Manual 6-spd,0.0,0.0,22
Subaru,2019,Ascent,Automatic (AV-S8),0.0,0.0,27
Subaru,2019,Ascent Limited/Touring,Automatic (AV-S8),0.0,0.0,26
Subaru,2019,WRX,Manual 6-spd,0.0,0.0,27
Subaru,2019,WRX,Automatic (AV-S8),0.0,0.0,24
Subaru,2019,WRX,Manual 6-spd,0.0,0.0,22
Subaru,2019,Crosstrek AWD,Manual 6-spd,0.0,0.0,29
Subaru,2019,Impreza 4-Door,Manual 5-spd,0.0,0.0,32
Subaru,2019,Impreza 4-Door,Automatic (AV-S7),0.0,0.0,38
Subaru,2019,Impreza Sport 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2019,Impreza Sport 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2019,Impreza 5-Door,Manual 5-spd,0.0,0.0,31
Subaru,2019,Impreza 5-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2019,Impreza Sport 5-Door,Manual 5-spd,0.0,0.0,30
Subaru,2019,Impreza Sport 5-Door,Automatic (AV-S7),0.0,0.0,35
Subaru,2019,Crosstrek AWD,Automatic (AV-S7),0.0,0.0,33
Subaru,2019,Legacy AWD,Automatic (AV-S7),0.0,0.0,34
Subaru,2019,Legacy AWD,Automatic (AV-S6),0.0,0.0,28
Subaru,2019,Forester AWD,Automatic (AV-S7),0.0,0.0,33
Subaru,2019,Outback AWD,Automatic (AV-S7),0.0,0.0,32
Subaru,2019,Outback AWD,Automatic (AV-S6),0.0,0.0,27
Subaru,2019,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2019,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2019,Crosstrek Hybrid AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2020,Ascent,Automatic (AV-S8),0.0,0.0,27
Subaru,2020,Ascent Limited/Touring,Automatic (AV-S8),0.0,0.0,26
Subaru,2020,BRZ,Manual 6-spd,0.0,0.0,29
Subaru,2020,BRZ,Automatic (S6),0.0,0.0,33
Subaru,2020,BRZ tS,Manual 6-spd,0.0,0.0,27
Subaru,2020,WRX,Manual 6-spd,0.0,0.0,27
Subaru,2020,WRX,Automatic (AV-S8),0.0,0.0,24
Subaru,2020,WRX,Manual 6-spd,0.0,0.0,22
Subaru,2020,Legacy AWD,Automatic (AV-S8),0.0,0.0,35
Subaru,2020,Legacy AWD,Automatic (AV-S8),0.0,0.0,32
Subaru,2020,Forester AWD,Automatic (AV-S7),0.0,0.0,33
Subaru,2020,Outback AWD,Automatic (AV-S8),0.0,0.0,33
Subaru,2020,Outback AWD,Automatic (AV-S8),0.0,0.0,30
Subaru,2020,Impreza 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2020,Impreza 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2020,Impreza Sport 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2020,Impreza Sport 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2020,Impreza 5-Door,Manual 5-spd,0.0,0.0,31
Subaru,2020,Impreza 5-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2020,Impreza Sport 5-Door,Manual 5-spd,0.0,0.0,30
Subaru,2020,Impreza Sport 5-Door,Automatic (AV-S7),0.0,0.0,35
Subaru,2020,Crosstrek AWD,Manual 6-spd,0.0,0.0,29
Subaru,2020,Crosstrek AWD,Automatic (AV-S8),0.0,0.0,33
Subaru,2020,Crosstrek Hybrid AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2021,Ascent,Automatic (AV-S8),0.0,0.0,27
Subaru,2021,Ascent Limited/Touring,Automatic (AV-S8),0.0,0.0,26
Subaru,2021,Crosstrek AWD,Manual 6-spd,0.0,0.0,29
Subaru,2021,Crosstrek AWD,Automatic (AV-S8),0.0,0.0,33
Subaru,2021,Crosstrek AWD,Automatic (AV-S8),0.0,0.0,34
Subaru,2021,Impreza 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2021,Impreza 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2021,Impreza Sport 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2021,Impreza 5-Door,Manual 5-spd,0.0,0.0,31
Subaru,2021,Impreza 5-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2021,Impreza Sport 5-Door,Manual 5-spd,0.0,0.0,30
Subaru,2021,Impreza Sport 5-Door,Automatic (AV-S7),0.0,0.0,35
Subaru,2021,Forester AWD,Automatic (AV-S7),0.0,0.0,33
Subaru,2021,Legacy AWD,Automatic (AV-S8),0.0,0.0,35
Subaru,2021,Legacy AWD,Automatic (AV-S8),0.0,0.0,32
Subaru,2021,Outback AWD,Automatic (AV-S8),0.0,0.0,33
Subaru,2021,Outback AWD,Automatic (AV-S8),0.0,0.0,30
Subaru,2021,WRX,Manual 6-spd,0.0,0.0,27
Subaru,2021,WRX,Automatic (AV-S8),0.0,0.0,24
Subaru,2021,WRX,Manual 6-spd,0.0,0.0,22
Subaru,2021,Crosstrek Hybrid AWD,Automatic (variable gear ratios),0.0,0.0,35
Subaru,2022,Legacy AWD,Automatic (AV-S8),0.0,0.0,35
Subaru,2022,Legacy AWD,Automatic (AV-S8),0.0,0.0,32
Subaru,2022,Outback AWD,Automatic (AV-S8),0.0,0.0,33
Subaru,2022,Outback AWD,Automatic (AV-S8),0.0,0.0,30
Subaru,2022,Outback Wilderness AWD,Automatic (AV-S8),0.0,0.0,26
Subaru,2022,Impreza 4-Door,Manual 5-spd,0.0,0.0,31
Subaru,2022,Impreza 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2022,Impreza Sport 4-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2022,Impreza 5-Door,Manual 5-spd,0.0,0.0,31
Subaru,2022,Impreza 5-Door,Automatic (AV-S7),0.0,0.0,36
Subaru,2022,Impreza Sport 5-Door,Manual 5-spd,0.0,0.0,30
Subaru,2022,Impreza Sport 5-Door,Automatic (AV-S7),0.0,0.0,35
Subaru,2022,Ascent,Automatic (AV-S8),0.0,0.0,27
Subaru,2022,Ascent Limited/Touring/Onyx AWD,Automatic (AV-S8),0.0,0.0,26
Subaru,2022,BRZ,Manual 6-spd,0.0,0.0,27
Subaru,2022,BRZ,Automatic (S6),0.0,0.0,30
Subaru,2022,Forester AWD,Automatic (AV-S7),0.0,0.0,33
Subaru,2022,Forester Wilderness AWD,Automatic (AV-S8),0.0,0.0,28
Subaru,2022,Crosstrek AWD,Manual 6-spd,0.0,0.0,29
Subaru,2022,Crosstrek AWD,Automatic (AV-S8),0.0,0.0,33
Subaru,2022,Crosstrek AWD,Automatic (AV-S8),0.0,0.0,34
Subaru,2022,WRX,Manual 6-spd,0.0,0.0,26
Subaru,2022,WRX,Automatic (AV-S8),0.0,0.0,25
Suzuki,2010,SX4 Sedan,Manual 6-spd,0.0,0.0,33
Suzuki,2010,SX4 Sedan,Automatic (variable gear ratios),0.0,0.0,32
Suzuki,2010,SX4 Sport,Manual 6-spd,0.0,0.0,32
Suzuki,2010,SX4 Sport,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2010,SX4,Manual 6-spd,0.0,0.0,30
Suzuki,2010,SX4,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2010,SX4 AWD,Manual 6-spd,0.0,0.0,30
Suzuki,2010,SX4 AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2010,Grand Vitara,Manual 5-spd,0.0,0.0,26
Suzuki,2010,Grand Vitara,Automatic 5-spd,0.0,0.0,24
Suzuki,2010,Grand Vitara,Automatic 4-spd,0.0,0.0,25
Suzuki,2010,Grand Vitara 4WD,Manual 5-spd,0.0,0.0,25
Suzuki,2010,Grand Vitara 4WD,Automatic 5-spd,0.0,0.0,23
Suzuki,2010,Grand Vitara 4WD,Automatic 4-spd,0.0,0.0,23
Suzuki,2010,Swift x,Automatic 4-spd,0.0,0.0,30
Suzuki,2010,Swift x,Manual 5-spd,0.0,0.0,35
Suzuki,2010,Equator 2WD,Automatic 5-spd,0.0,0.0,22
Suzuki,2010,Equator 2WD,Manual 5-spd,0.0,0.0,23
Suzuki,2010,Equator 2WD,Automatic 5-spd,0.0,0.0,20
Suzuki,2010,Equator 4WD,Automatic 5-spd,0.0,0.0,19
Suzuki,2010,Kizashi S,Automatic (variable gear ratios),0.0,0.0,31
Suzuki,2010,Kizashi,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2010,Kizashi S,Manual 6-spd,0.0,0.0,31
Suzuki,2010,Kizashi,Manual 6-spd,0.0,0.0,29
Suzuki,2010,Kizashi S AWD,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2010,Kizashi AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2011,Swift x,Automatic 4-spd,0.0,0.0,33
Suzuki,2011,Swift x,Manual 5-spd,0.0,0.0,34
Suzuki,2011,SX4 Sedan,Manual 6-spd,0.0,0.0,32
Suzuki,2011,SX4 Sedan,Automatic (variable gear ratios),0.0,0.0,31
Suzuki,2011,SX4 Sport/Anniversary Edition,Manual 6-spd,0.0,0.0,31
Suzuki,2011,SX4 Sport/Anniversary Edition,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2011,Kizashi S,Automatic (variable gear ratios),0.0,0.0,31
Suzuki,2011,Kizashi,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2011,Kizashi S,Manual 6-spd,0.0,0.0,30
Suzuki,2011,Kizashi,Manual 6-spd,0.0,0.0,29
Suzuki,2011,Kizashi S AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2011,Kizashi AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2011,SX4 AWD,Manual 6-spd,0.0,0.0,29
Suzuki,2011,SX4 AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2011,SX4,Manual 6-spd,0.0,0.0,30
Suzuki,2011,SX4,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2011,Equator 2WD,Automatic 5-spd,0.0,0.0,22
Suzuki,2011,Equator 2WD,Manual 5-spd,0.0,0.0,23
Suzuki,2011,Grand Vitara,Manual 5-spd,0.0,0.0,25
Suzuki,2011,Grand Vitara,Automatic 4-spd,0.0,0.0,24
Suzuki,2011,Grand Vitara 4WD,Automatic 4-spd,0.0,0.0,23
Suzuki,2011,Equator 2WD,Automatic 5-spd,0.0,0.0,20
Suzuki,2011,Equator 4WD,Automatic 5-spd,0.0,0.0,19
Suzuki,2012,SX4 Sedan,Manual 6-spd,0.0,0.0,32
Suzuki,2012,SX4 Sedan,Automatic (variable gear ratios),0.0,0.0,31
Suzuki,2012,SX4 Sport,Manual 6-spd,0.0,0.0,31
Suzuki,2012,SX4 Sport,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2012,Kizashi S,Automatic (variable gear ratios),0.0,0.0,31
Suzuki,2012,Kizashi,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2012,Kizashi S,Manual 6-spd,0.0,0.0,30
Suzuki,2012,Kizashi,Manual 6-spd,0.0,0.0,29
Suzuki,2012,Kizashi S AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2012,Kizashi AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2012,SX4 AWD,Manual 6-spd,0.0,0.0,29
Suzuki,2012,SX4 AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2012,SX4,Manual 6-spd,0.0,0.0,30
Suzuki,2012,SX4,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2012,Equator 2WD,Automatic 5-spd,0.0,0.0,22
Suzuki,2012,Equator 2WD,Manual 5-spd,0.0,0.0,23
Suzuki,2012,Equator 2WD,Automatic 5-spd,0.0,0.0,20
Suzuki,2012,Equator 4WD,Automatic 5-spd,0.0,0.0,19
Suzuki,2012,Grand Vitara,Manual 5-spd,0.0,0.0,25
Suzuki,2012,Grand Vitara,Automatic 4-spd,0.0,0.0,24
Suzuki,2012,Grand Vitara 4WD,Automatic 4-spd,0.0,0.0,23
Suzuki,2013,SX4 AWD,Manual 6-spd,0.0,0.0,29
Suzuki,2013,SX4 AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2013,SX4,Manual 6-spd,0.0,0.0,30
Suzuki,2013,SX4,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2013,SX4 Sedan,Manual 6-spd,0.0,0.0,32
Suzuki,2013,SX4 Sedan,Automatic (variable gear ratios),0.0,0.0,31
Suzuki,2013,SX4 Sport,Manual 6-spd,0.0,0.0,31
Suzuki,2013,SX4 Sport,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2013,Kizashi,Automatic (variable gear ratios),0.0,0.0,30
Suzuki,2013,Kizashi S,Manual 6-spd,0.0,0.0,30
Suzuki,2013,Kizashi,Manual 6-spd,0.0,0.0,29
Suzuki,2013,Kizashi S AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2013,Kizashi AWD,Automatic (variable gear ratios),0.0,0.0,29
Suzuki,2013,Grand Vitara,Manual 5-spd,0.0,0.0,25
Suzuki,2013,Grand Vitara,Automatic 4-spd,0.0,0.0,24
Suzuki,2013,Grand Vitara 4WD,Automatic 4-spd,0.0,0.0,23
Tesla,2012,Model S,Automatic (A1),262.69,266.78,90
Tesla,2013,Model S (60 kW-hr battery pack),Automatic (A1),205.7,210.7,97
